"Nov 04 2022","Fri","2594.2","2594.2","2594.2","2594.2"
"Nov 06 2022","Sun","2594.2","2900.2","3000.0","1594.2"
"Nov 17 2022","Thu","2598.95","2598.95","2598.95","2598.95"
"Nov 30 2022","Wed","2725.9","2735.1","2735.7","2715.0"
"Dec 01 2022","Thu","2747.0","2736.85","2747.75","2734.2"
