"Nov 04 2022","22--","Fri","2594.2","2594.2","2594.2","2594.2"
"Nov 06 2022","22--","Sun","2594.2","2900.2","3000.0","1594.2"
"Nov 17 2022","15--","Thu","2598.95","2598.95","2598.95","2598.95"
"Nov 17 2022","19--","Thu","2598.95","2598.95","2598.95","2598.95"
"Nov 30 2022","12--","Wed","2725.9","2727.0","2727.9","2725.15"
"Nov 30 2022","13--","Wed","2727.0","2727.45","2732.85","2725.0"
"Nov 30 2022","14--","Wed","2727.45","2715.6","2732.2","2715.6"
"Nov 30 2022","15--","Wed","2716.35","2735.1","2735.7","2715.0"
"Dec 01 2022","13--","Thu","2747.0","2736.85","2747.75","2734.2"
